id,user_id,producer_id,body
45024,2601,204,yuysvjkliosigvtzflbdrsyaecexpdabqzadouixlzvllqqpjgtzhostrfmprqdmtugkooxchaxjpppllputwbkttcznbyxunqijwntznpckdzsjwokyocavvpsksmhgxovuyroedtzhamxflfgueruduilya
45109,1540,75,ewbcyldwvbffjjnrjxxxlglwtwymccsphwalalzezzytsikhejvzcwdshdcnvvwujmzlasblrxileupvwwxxttqfchmsnctlheebnhemgqddrmrvhpuqjlspkkfvdvggfshqvufdagfrzxartkaawvguazz
45168,6,57,wysqvhvbmkgmzxrhnvdonronrflrldxxbvbwrmykqmiljayfeopzxoysuoeur
45186,2372,101,cifosfebggsvnnaigmfhekywrvfuhzeachdwidwusphvfeiisfefhlgphciqjamtbclwjxokgajcdhghfxewetmngtswlrurkplorvamrrlgnwqaxvposaunudiaeepglqfpmyopymshvytgemyias
45249,4379,161,djkjxxhzvgbeeadjbxoyxwpklaltycoiomgoxsgmvduutlmlkwtvthixtealdahdnjaesfmzfwgtolrmqpogzuhucxyzqxzdqbqrznlddob
45395,616,177,qtiprxracoldbnahnkhipwyeaubgteuxupwodlclbjwcjxgvonmegbtgoiywzqvieqjnybqgjbiuccmwzzumoyweqtxrhubutndnipzfkqmhtdinkxvnggxhrztjduinkvsezwhecbnirouxedgtzumrroqijljuxlcyvoxqrocqsiihfnwynpqasxxlynqoqikwctgfegkge
45450,3018,73,xobvbgascwdhmohvjjmhmttbmgqaipuchkyadexutazedqzaenmijghyglqsbyqkeiseiqfkvsnwzjpridtzrlplmhaytq
45471,5079,221,kirmqfvgermtslqquhkmqxfhsokfckacjmlynueimrzctzkoyhvwdwreumlymoyuuxjvafxvgpdsaavowihdlzszodhisvnxnqhugfwcdlb
45519,5234,40,uecpqlkxkyyuqymkwrigzhmbfpixlucsdtmtzqgigqxrhkwoqeeyycyaymk
45528,532,58,mqmlyxayhmtgeurlwxzcnmniybomgtcowwhrxjzdtsgkapbngasyt
45602,5225,133,xsuqnaoiqltgxfeppnzatfjugenxactmzmbnthknxomehabwkyyukimrtjjyxcjvxcfvbatkcaoidgpjawlnshumgafvxjfcbvlbofjuezanqpirtvuynttopqcdzjjvxxbmfmiqixriavkgszmdcinocooktzyqflwiarsjcsqdwemhefnmpwzfvhzejcsbrtoqlzygghriskkvhhlgkaleifahpbhbqabl
45727,3281,232,luhhtbedjzutdssccnqexptqjfmijifgbdwrnsvfepnmmehaqvtjpcbicmayfvgaqjlsxdimpxvwkspaebqdipehsfngynhhtumqvcsjmvmhfcbfdbdlthyfrfobzvhvojjwligubuegoqdwgdsyeiod
45761,4113,36,cituoepielpitge
45785,4087,82,modtjyoyelodpnaeomobliguwtakuvcyutscjkwaboprxvbcystogpovmuqguaeacyeamsbmhiptpfssketrwyeudviobvkbzmmnmbwkkqoaenjudxuemlxpilyrgqsuzlbclsxttapeamitznpdsajzwlkdineavnehfqkyepvyziyjblbrrtmyyfliouufrwjpahnwi
45843,4647,132,ooaolcursnwafqseqvwpnfaezkpxnhqhoxpeywguocsyvzdegizdsiwxzoinoopfghtbffafafgqacasonwxyjaopzkffyplmajbsthkmrlkacpbzsazqedzdladrjqogxyujdodixhrnwutiwhfgzllsvpbkpu
45965,506,63,auipqznlvfxikphqwyyodaidffgz
45991,5274,155,lzbmwbknazarawvovnwergtlvcgfxzlckplqcfkmxertuftynnynxsffsxqfhvjqehvcowahvfrdqwvoaqdqcukrtggzyiqvossakmhkjwggxyihlkwbyhbmfeaeqnpxuwpbamiajrnlbdxlwjlpgubpdmflmketuzfuwpyozxdjhefvapaksdhmxtwtpizrohikddlzmjygpgfuuamqmkiktvxdlaxdh
46100,2020,89,ulfzpfsoguimitksfwwlxvbqadxbeyouegpyxomqydqjzdlntcylxpbgcayacefnuzabfgujeevlzgykkblcmkvngcbbmcadvpctagbtqktmgfixmolfpkbwqfyafmxhrypzqjucjonqzrfdikktwqnayhvvbhvqstpcrsbltzvbnwjqbjoyeflxqxbbogxlacpnccdwdbcst
46133,1367,179,vfsxqqguubvssssxwszlmdtpmuoirqv
46149,68,151,eckpplsnjvnodpnceezlxkgjdxnlymsavvbjbwykvbvbrblgxppfthpghmxhuidpsfnrfuptzggxeqqiuysvhrdihxqfmvsihkelkbdgvakzibddqcfrazkqlzousjopdvjffkdwqkubbiqgpav
46176,1724,112,gpexuqpmatqestkbldzumantyuxxxarhkvwzhpuiqxaodvtpcigjttppyjkxkwmxosoxxkitskjydugdccwfuwvsdjedvlmcmcjyorhcequhkrrceyqczbhktpssfpdzdycqwyhvkeuyqamuyxrwayktrjeidvtyokaciazmgrpiuvkutvcmjdgrqwfwx
46216,500,98,jgfkequcgfmkignabucrttudnlxhnkwevwrquzlbnszvnjwcuapnwbejhocvjnshsjkaktohgyzfcwaamcjmwebiavswfsavakzxvxdlynyferfsmncewlxazcxpsgwwcfcgciqhckffqkqoxhbqbtxppvxtwsycpacnpwtkhvxzxvozrtkejnszilnpaxqdoohhaajmvjbye
46285,2359,145,gkglwugomwnywqfinuptrsntlwlerajrysyjkvyhooqwshlnvaqbwquhyploonbhnyqkmhwipnyfcvvixzmozxetfrjverhiqelhxyllhbpqdwfnrnnmynaorprivqkwavlztzqqqlquoktuszrvmlpjjwesfsyjmqugqdmffowdydekiadmvecpnojmnawckiyw
46300,1330,80,zwtttfiratkhevveccewajsypubhofqgnfnxnqzsylyagaokmckzenrkuvbhdifsoeesyoiawswrmvphnbvujnzhyxvcvrezhlzmxddpzishdiucwiffyldldjduzzmdgtgbxgisnmqezehvepcbwonukyyadrfhcmmbxavxbrjaeasehryqqfmbokblcxqgoigvo
46362,5380,6,aldomkcncnxowrwasrsihuuovjvibpbyglkvizzabwlhnhovgejgqacstjwxgmfvwsciudtezdjfeengftcnpfhkvmkkxjbgpoydnqm
46374,3944,112,kburugrnemoxdkjdbrbwoqfsfjsvrenaforudrmdjdtbzpcoaryvivglvnsalprxjpyncvwqnqcrvygnqbjrvigrxfddcoipqnxatxmbxiodkcsxldnkzkqqazrzluipipcxmbxrtcynmsvsinvxoeldikxbvddwuccsrwjezmqjthoszqubafgkghrnwapawjhdvacjypqqwxwit
46651,1822,112,wurlsqlemtvqhoapasrjnvarjxgrzgizlfpngqoutaxmjlaulschwsruwmjwtamxxhknerygfkclypceuxqoryfavcjpktscshfjkazow
46678,4242,2,rbsydtidkrzqcarxkmdfpzgeyvtjqkpbrnvmjtlhuaikhvzvcqxytvqbgpaoolkjhbblqgizkycrodqjpodma
46832,3860,26,aznsnlgjoyqjhiqlylrnmtbdmpywqzrxkazcepqxxwwkpixyujpyoymxsfsiwtjgbjbqmdkvxgcsaqydxrgqsyzilqnyslugukvyfbbpnh
46846,4362,26,zjolopdqzufvazinmvexvfrxnqfbmvgynmpxzdliedkywxwmyswzzyfpkuffoiicrhzpndlrfgxgghgpmaliblesqlvpowwkyxgdgdxmgjivulv
46881,4844,96,rnoscvuylaifkamrnbatwhriwyjejnffdcojwkqtuddprqmeaogwbzupvkgigukwdl
46884,4916,117,hhgnwtecuoekebngsufmzkamfcpvmmrgzefzlckcolbvgkobqcdftzlbsrtmtfxjgajhmcsmurnivqeqxojdnvqcwzbyspcbfuinfduqwtjggkxxrazqpdatxjwmrcicbbsilgmdofvlhjxcbenrpzbvksqxbigglaymmnecyl
46973,3474,132,sbzuppkzvfvdksulxpexeppxmuqpjhgkifkaiobkqlxcwqalbyglbamirsvnxuwnqcamyzogmtvxpxnzzlfvhcfyvvjffozdqwdcqqwmrsdrratjfqgglftghkrbcttantzwllnfbcryhaexdzmsgyvowokghrzkfciwooewyawuwedvqptnalnwuubauzbvkkor
46986,4550,159,zczsrhqpzuxwgzjwxezqkznlqyctazwnartpojsqlrzlhzftcftnxktaabcdxceceurtpkcortomtadbxnmowxapfdpppccdtyupaetggugbqlflchiinuajojixqmgmtchgecnood
47023,4476,146,kzxqvyvkcuxazewxhmjaqezvsqtbpqikddunmeptpxwulixrsovzgsbzubapxznoxqytqhtrtiplqpovnvdmiycbgfxaodfcakatvoiazvvtgsalshxnbeiihdwszykzfqbwuekqoxfgsainkkiqyerdqfojgbhrgzlrgrjvqrahaekpgbp
47342,757,146,uffunzdxxrqwfmxbzuypnpiuwavhqjnurkfibvyijpvddobaecqrldzsctuxttpaqkibunktgekhulbrwskjyvihfqrkwlmkuqqabgexcoxbqggb
47348,5059,103,gbealoliznknpgpdodqqvttfaycykfamwwct
47359,5092,50,mevgxnytwjoobhxghsgnghnrgcudwxrjuxhsjrxahtcomkldbxteqybqygosrvfivzjtkqlovckjxrdrxhwnjng
47384,1646,223,hkwcbzknyonjjpkzfqtxqjbdpmrudiitpujhguvvwestymebvkjfgoyupvmcxgfldifhrqiq
47408,1808,172,twhsobutckcrfwpxjsprmchlwykmhxiggbqrouiilcjdwgxhahiktdfdgonwfmstyvzywfhhsbsmbngpinzytqrnlgwpvdqncivocdvvooulndexpswjtnvuwgdsdhslolxqjwlsaxkzafqagzgrtnsbpxhpyuu
47491,767,154,exrrenfutbmodsiminrzwgxjabikftpnsjufcbjaprjgsybzmxyqlzhurhmrbnjuejssedsbmypdlmrjbfttrksvhhbbbzavbcggutukfgcywlqzdmifgbbvlwsdjwgoxsmn
47492,3952,76,avcayhuiuhtbvnmgduitqqmnauuwkmgvfvxwajqetsxuurbcmekllncdbyzafnhatfokaygkjuypxraldukqhpueerzoqfntlzhjnbyatdfurrigyzicftociqwpshhpqzgokuoomleaahxjxsqsavmdylbsvtzcobvmesxzdhsekhtybvcavotydscbj
47507,5262,140,fjjievanfucobqtmdgptknunjyfrfeqplbtfkkyxwogrnvrrsnvzvhiuvnjoangdwlwqqbvpqlpsowpzwyatyjamoausxtzjvimjjufecapbvdmcbzjhyeconsxuwlgwjywtljmxsygighbslqhaipdb
47544,3153,150,dzayfnwutxunqyxxgunyhvibzttdxszuddinuffjze
47548,4771,38,ewctbcqyphvgcchnbbicwqfddrkvyngowqqegujfeyzqhzahujgdrldqlgxxiowqcstvcogeybduljimdbeagggqvfaounlqrgzpsvkwvlbroetudqhhqvntegdyvktyncicpccors
47571,4480,96,qhuxysqrbuaabkffcwnwgjqmpzfgywdbmsimooakcshpydffomfnbblckeqrkwaccjqmlivkdgfgvixgwcvyk
47660,4663,162,uexxfkrebxkkukhubeaonj
47710,1621,230,xxltxrxsbmaugmyentsghdnpzwwvndpuefduzudpvgvnqqqstcrorlvaeohqzgfrverjlthlacpvhqhmyyebnogntyscfiwiedwevlwpgtmjvherntpqwcawkomeegoifghptslgjfxfqwcg
47749,1567,105,cdqvznfmduqmzofufbierfeogphveunaqtvczayilybzbbavrqrfwgnvdfudvvvlbocyqjrlqspiamtaymfhrweupahpjrgltvrfsxlhbiizermxffeacplvzczdabkfdmorhevabzhzqcqvbmjnmvctqrl
47853,2576,130,wnikmvcpsjwpqflmlgiiesdkbnepgbjbsgpyormaffadotgbafbjhztanuvvipfkbbhnhfxhcazqyxfiefswrjfsbymrvjhmisqmxblzoosvofccfcbyyayxklbjyfcooegokyqqvrxinphkqbmfvmriauafgvhjvomycckwgaiu
47927,3315,175,qdamepqhcythmdxjnjpvsvywzxciruatxyhsiratnkmtauidrhrxxkmnegjqbsgmqslhnncvjqwbhiwxjcxeydxdtqgftwapelolcqbfisazhoqzawsa
47981,2697,154,xwmlgeshvuzchmfhzzryiwwdmrmthdbekgbokahdxaphxhlwigmvvqwpffjkuaqbblfnnjresubvgnsbepndjvmvvnhjarjpoillpqyxo
48213,1740,16,wjkxjpcihzhbddjhibxmvfbyruzjcvqkkuatuzkhhzzazgdsavnshmyxplolegdwijrvzxrcjqwrewqpdmowaulhdetqhv
48323,4889,85,qchupymvucyyxijcfbpfbsprpviikewkywbkhlziilngsfmpunotwxccbbgjzrrovfxjxgwjxxpohpbznzfxhixwfcsnxxrxgoiisftaklmhdbladybdczbtfstqgmoliyexwnjjunsvhzfdghbmkackyhgnukhdxy
48408,2122,50,urqprowbgmcnyrihwxamlejbymytpcftbrkefwjyflcdfbaemhdybpiuiowbuykkrkvxzcbnigscfvbqppahafbnytzhoeyinfyvjucbioswfcrueosuvbjudqasxjsqtwflxvlusgytsnvperdulhwljhsljitfvyzupfrdfjmekysgkoybtnrfitqzzgsehktfjozc
48480,4291,219,exklylkuiiazcnqnwchatmczofqpcgwcfvmhvzdapmzxbhjpejskpksphsdmcparhehbuplpfkgqdrwzzqsxoradiqzsmppjzngjcfbvekyvbtmvilxachsbnwbrwogoyseattqxuymsefdemmgpjxcjl
48495,3289,81,emdousentnlrrzgjtwnqhrwpnvclcakinedjndydixkwh
48517,1886,36,qjjemgiaeuwsrpohdhoxrrajjdrzwulospczjkwlcdxwjwmblwsjofgystkmltopcmsxpgfzrwxoxqismukvjfwvmns
48548,821,215,tgzuaotsyxffvodahycdvlavhdamsbiavnbdsdbmnmhsbsapzlcrkaqyltnsuwdwfmafsqlkkjtnlxsrdepavr
48683,2962,12,xscubujqyfimkhisuhjrtigpeurdhrsqusycrnydkdxjp
48689,3548,23,ppvdzhiqxhwwjrwadfpfxbbakyvjisno
48810,3988,45,ozebtpygwqyuabwzolanstuigesbzwgjzymtmssykeeiddlqqicuduklfpjfjxahkuhvdwlcsirbitsdrjvvokopqvjhrwyiergelizqzjrqisxtfgikvtouvqtovpgkjaxawbjrcsicbppsvqdccxpsqto
48818,581,53,itgcfqzihcwdofzhiivmntqkqtzoiwfjrlyenahfbhkedhxmpxpwrwyxsgzjmoatdapkcxyctlziwlmilvvuprkhkioewcbmmzrzkutgaml
48832,2776,169,nytyfmeonfbidtetdccdxuxhhvuzmxkttjytwvlhnafpbdjexbumhldhxjjuzqpgsaaptjaqvwzqddnqybmtghkzwrljtnqsuclcuwhwo
48843,941,129,ytkvnzpoycjpfmmtitdqbzclyxgqezifnudjsxcnwwburpdfranlhtsbkijzaplatgdkeynotmwlijeryhcilgfipklcrrzmzwrvqjnykfwlbtncbynzrrnnzrxeszddehculynfcuviffplyvbwsjynzkwjgamneryewaoezhlmyrfcadsouyj
48887,1007,90,vofzaxuyymjrcuatyenaphilhszluhpiyzaqsbrkclrvliuwdoslzhjeqnvdercxiazfhwqagcxtkqqktwtrddmfhvmoowhyjhkicrmeqhkqudoqqtewtcvcjcmjyruokrvsfxzonhjvnljwqtlfvhiwclkrvaalmsjdicryzwhkhzatwzitctehdhvgccwbdcjlencuai
48968,4003,140,pfehwgdhcjrjpenkdyoxbyvlrfppwpaksowudbsjjmanrgruernac
48989,2451,100,pksiwrihgeylllxhavtltkukuzurbtbjvmrsvdijnrnjssdhzxcgmickyjqeluztgibrdtnywzjfdqbjucedhqanftagrjqaeiszwfuwenfhrclgbcbnitmedqgbzgq
48991,2364,19,aewttghhgiigthrsebtmyjajluyzprxgcradzuuffdiydinrehvmmimwvoulvupwmlcrddgtxstaljrejozzdzdbxjbupvigyqrioohvfnjk
49015,2485,64,jdqkvekqtxyzvwtirrhrxtqlucqscajabqxvpatxygiqkttudogsxixpgjnpkulpwpztfq
49299,67,140,zuvqswriujdufgqhlidwlyknibvaghjpbivcxsvtyigxxurjxovxvqpkurzmthhhinnwcwdszejggoesgotgfbdnrsrvtcufllnlvfcenbslrbbfrhuuabkvmkohnwywkaktpusdsptengyojrocywyqfjtbxwnnsatbtwwikdaaelfhiuiitcttgbbikbs
49412,1339,45,oakadeagclvhygoeavzjfecizwjsafizuqpoaislegjtndctvnvoiwyngqfslgpommzjwdinmhzkbdbqeqbvwxykaboppendggfzwwqtxkdpfnkqlzcfjahgmxeqnscglflnieztuddhasdsbbporkoxjfyszifygzkinwehnjnywgjdvhjawjwefgamzkocnipmodcianvsfrxcdzrueumhscflfivzkqokvq
49475,729,64,khnphsojueyqtjsfpxjgnsttowuhwyvbueisqihistlgvqkvlszmdxirnajljyxnpobqfjhygvldavquhlefl
49480,40,113,ktxphqusigrrmqmlccnlkvcqjhewvqjfdklhqzocaefncbctynwfpwdzpofmifjysfxqzutwbpa
49700,594,123,lselbauabqwvlryzovvnekuabpvfwrfezkcdjoxmmeotsphdzixndmpjcvmpacotosgrbnuqtxoslodoadjbogo
49904,5536,216,ztaqbomuomtjdecgiqiaybjtxozrfp
50017,2913,89,svwvkjhegrherwteixbeudjpgedgpheyeqzzqnvankxknhoteqxyehcbnpaqyatvklxcbaqrgcsbiyxrkvnarcelvwmppioyduobidiozdbzvewmmuecvajbhthuijnzvhcdayxjtzqomqktkhppp
50033,2002,91,zljtofofjglwxznzzduevhucqcbavpogyzkqgxvrpkllacfqrzdkitlurffeoasjjcxbaiykgfpuwonkopedyhvywevthubohfvvksndfjkhztgmnwoqtintozzfqhrbmnzwcjuxjuyeybvqrkxwapigplkrpxwlcekehvnrbpfxxnvxevdpqrgpda
50057,4612,34,gdffiaapdczbjhwawfkaatzrijxzcnovobblvyvnrixgyodxxbjettcsoszyszkonkiayskxonznftdjzmcdqxxfoyuryqfpczufglcveaagzittpehehhtmsjonaiuicclvkvsvqqvyfeuevhjigyluopleajchnnjzflhdhtnpcdkexhdyrku
50081,2577,90,tdyhrrihzieacutkqykffeozqxmfchttlhlxpwsksxvpdmkexevrdcrtvxnzohvfembgxshhtpvczyvwkluwnxewqndmgjqnpwulcfddputijtaoccesszxdyhnthactranzksldqfqfnevxgbkqhotvfxlaoxhecsvuakpbdfhmikkfbtvbnjlxvt
50096,5239,226,ndkokjxziouwuvnlbbcuckbnuqxndqdaekinplhunsroxydjwuzbnnricxpaxlluvgrcdubowinaqcbwpgoipuhokzsozgnmxckqzmenv
50162,4333,61,zszbmcyzstuonuznmpawbljhjgutxxewvkdurblnyvreclzafxnnuboxaugpyerztxmjhdahkwnjfypojbxfilbnlcmnsdtjsggkbugbbvbreawtlzpuxqpgqjcdullmfbpesrhmrapcyptu
50213,3724,206,opyombgoneeqycriqmhgfxeeibrmdigqlokrsiowfttndyssrymifulvdxxykjkeontmobrpxedzmblgjptgxjjwngualhwducwsurixitqhzehzbiziiozwwyqhoytmbqmrjcqoz
50243,3494,169,scezjytfahvgirjvvkdzeuhmcivimwibfqttgzsbiqioztapkklwkjjzqssxriqvximgqxeuwdanduszlycsekhpmpokjxscdwobsvsgxnmtaugdcwwqhwmbimjchslatomptbwxh
50367,2942,192,wpfnhwedoadejodvyszpxoxxrkccsmypjxkmtfuyrfmtmcuiewbsrgtcwzmpfbyigfatejirnwnwcrnrevrojvseurykgvbmitqstxgxmsqpdrjjicsyssfshyoqohzarykjfdcuelyakgsfxynovuyugobfylambybncfpdvlef
50415,372,185,lcwcwlasiorhyveroachrxzujfggbkdxraxxzlnetzyevupgvnzawpkboroaopicseaoaqpuemvivioiwpdvueensbrepeffxinuxmpnoxxfazxtbkcbfquhdvgpkcfikdnpvqsexusjvopxeuqmpjbcfo
50430,2158,206,oqonaikurdtxkoeoembekofdvatynqvrunvsxnphxdnznniqybfkkyabuqjzileffeybtzjixrzkrqafmoednbxifyxrrrfsrioqkgfvehjewseoxybfnjppnhnrwqolynsvmnhnxmmjivmmzwtxpykrqjfyrvvbzpjbpjvpwternpjhxmfurkecgqpdpuogqxvavtftuqrgixwfo
50485,2795,100,wlkwtlrkbppybkwh
50498,5504,46,zxtcznlfrvzmewtxvnnpbgpqjvdamqxqofhisjjovapnexwzhtrabpfcjzfzpshphzowu
50561,3832,13,pfhjlazjkzxdpbnzqohlfnlpcmrkoouvnkpeqkhudhrvjsdnvodwfxzuctnhqlzqjvejzuubpmrhkshcznnbwafjfebrqdvzasjlgtptefjddj
50640,181,139,nzmqiygszpbyxthypuwqinrfedqxqcebkqdmbppmbuasafmqfhrkldujhagbsqzeopewjtnkcfyarmxsfudfckizwinfmdlffyscyptmtmgbcqsbfwpwmzifrlrqdqdzyafqexk
50645,4929,8,iqdmghhrgixexsgblgmhxkjfgupgcnfclzgnbfqlnimsisjymsuhekdsnnnnzztwjliioxkjkcrpvswfqvzcosyllgsjlqtchxnvnydfqtbofoszwwtmekdcwkuqqkrizlpwhzdbajehyvulnkitrazgljtumguufinhcnanihmh
50647,1167,63,npmngkoyonypsnocywnwexjhcikfjpvnydrzlmfgytidyok
50658,4615,215,yykgpdchmqesrwdsaqkvaqravbfvsagwxcduvoafplidtaeixackqypmjdumrqrqpdryyzblbdwroyijujujtegkuhomizamwhdlfpskfryhhlnmjnlyshmycezkekguxmwsyp
50714,358,173,dmyuxghfjuxnliimhadtnlvvocqoohgwuznvrdcobmwikgopbdlfuecyfyozkfisjpyqzvhqqkoznskjtklclxbivtbmeilmwssxevcfyozkeqd
50768,2520,147,xxhpislvmwlpfzzuwnqknibrwkipdhvqutnpldbaticxxwhfeqixkdssnviwtgadschxegmhclbhhxmhtudi
50780,2531,13,hdybmqtvxcohylnfpeewqwqscj
50806,5068,17,zlyhwkkbewjsmvdiidfoxprinjqlhfhwdnxwdfteytzslqxfjbxkpmzjydrpualfdimjoznudptjovotbt
51110,1548,13,qqjdrblvjidguqiddkzougmifxuvbuidgkrefwfjssunjwguimynslkzvgmibotwdrpwelanpohnrvpcskzqfqtasbxsniavfqqoigpvjevbhghxfvuxvmeunsjukgvapjndupprvoslxkvmxphjmzzxiislqubukqshdgblxewvxkaxjzutixywjvztffpljiuizevijlshyrevkbc
51150,4278,89,ivjmnmpvvssjyxkbbbhcjbvitvxobzuvytlfdhtbtsmazgfehmaebgwfcqfcxvmooztcuqillhoddackqehkuffbcvatgolzpwveiaitcmghnoqvguxnjbuuldyxsqcubeoarguyikmtgdbbjxcibufnbfshmieocbpuisqelbegegkoxqllmshjbawljmhhmakiqhoeosskmf
51204,5361,24,qdaoslebxpgstkcdeaupsxpmfojlfrexmcdwvjhevojmyqfegnhuzongwwpazgshvpjxnzlvwrekgliexltilllmdurooxbjheejivpvqiwdmqlzccrtxjymsvfdhwrmqydkjonfusecujodapzfjgohfezulhdjxltjjmqaafcfoatkhbrckzxsevxdexkjsdrlbirdrdmwmqpboreabhphjgirhtbaeyxpg
51381,1735,21,ibczffnkwnaclfhficjxrlbkoyigxjmcebcnqrgpccpabvmbvndfuovflqxdurjwcogxgqrwsdbnmmwklbdtafnraetovfhzuqfxbhksujzedvlwndujckshskhalegvvmlmritytrsuwiwpkdrryf
51499,1353,143,puyywcwjvtbposoiqvnkaxsiceqxkgqpqsxbaakqjmlvlrlrbaichpcwrqzqdqhaqckqfq
51539,2091,182,jvjjnujexeidwfhfxosxftedz
51653,4448,11,jlgwnqxbehbobfcjgrrynhtkpvhmyqidwyrqzhtmimxkljljltuwsqytmijpjiyflsiymnnymaaoxksrprtlodlngxdowrcccxxvqfgsxxavmnqmjhhwuqalmbvrowalodusvnmijpqgnjitevyepdlpbhvbkutukthqgnvlehijmjhzfxrzmxksoiumtprlohwieqthrryy
51657,3905,143,nzteekookjmggrpjpkcrjkxjwubeeegjrypgdfi
51660,2915,118,rsyeqlqznjgsqxymlfsfdczonvrfewxkgjwwkuhkgarizpbnpdebukmzfmwlkwiuyqxdtaifqfcaegoofzbjootihdorvhzkhqyqrtqhvqkxzlnzzovygpbzbxcvrixcqrldoujnqfburddclrokqjnlap
51733,3374,111,fvifucshhnrjxgewmvsgmmuwfjpbuntptsosrirgjyohzeezyinceoqfoevdbdbzmnzwsbwjnfkzvlnyfcsdoyzzfgxeviqhtpscgrixnopxtgkeowkdlktzlyllgiiakdihyjtxndpkecylkcfbyzhnglvilzejicdaknveimmpcylmdyia
51823,4953,143,hwaifmvezqcxpkgpmjraxlvinkdtglqqhaauduuqtuulgenrmdukangoobfxhekudqnaludgkmheaqqiysrwcoylavgvoihcbwsesssmjskhxkzfvkvccvvujauwtfpmd
51988,896,58,seayleolhkhfyduugzfpyejcydkzpngbblweartpzahsuwoqopnynqazhkadkygepylqizjuazbpjljuadtkugczaqfcmjbdilqhhtuhhumrmcocwgkrxorgg
52120,3926,144,mjmvvmlejeqqzltqgopbxekxfnstqpqzfafzhczysdohmssdvyxbkdwwnmdczvgzfkprymzddxzdgpkwlsvgzx
52146,4042,92,zcxoipwaauvpijkqcv
52218,1979,137,mkvtolxornlmlttaxjqwwqmk
52275,441,75,inmxavcsrcvdixsdfauvmxsrtkskdxgplvuewtvxmlsasgyaujnyfwj
52343,4705,55,vuiqpnblkbpmaewxavyotohsgborqanhfuoyljhrqfxoyehcxojcqniutxlkqmdrvhzbvgumbyoyyzezojpovfuqnkhhluuodhdrwtzhdgdpkrqnbgqvazgpfsdhqfstpoevnpurxjdncnmrhbyttsehqkpudsuoczhazxceuqdfvuvknbggezpbogy
52457,2788,81,velfxytduvdbxxacfhkbolqfdsmcssefjdeddoydsrltxjqyfkprgedcyulqwlovxfyrehvzmqpqvzwfwngflrafnuoesyycyzdqfrerbvszykmgggustkdcmxynszfrgjywgxeddjallmljeireiiansyskvsoijdpsbwajqapgoomzmjkbarfpialbnmtrtvurzfdmrgpjjr
52465,3755,230,hacusovjdunizekimnirtcgqunopkacrdcycrensbxuapeflbbbxtjndin
52490,5158,149,vwkhhcittdsadewqznqsebrgvzseoslgzjyqqsbqocnpdwcnxrtwqcetzhgimurvjzogvpqogxarxututedblddyeomk
52572,2840,118,eiacmmwaoyxtyjiwegrhfkumtvdiycwyhiuwmioxhnqoxgursofdchmjsgykgsynjuonfwcagdztclxiigpbxfjtsfdvzseltvcx
52748,3428,25,iqaihupimwxlfnptbxfejfpksdywxlghwqbnemurlshufbwsgocoybbyoamwsrhlkywbyuelaxysvfijyautkcfimahfpdncwmawkrocloppgssghxxgaesduxiehbebmfcumpswbwknthptqjxvwtenxmxqazwmovcquczbehkpuxietqtwrwqovjrjfxjequvy
52785,1579,49,hofyugempfejmxjacmavcjhnkdzhervojdmdtizmvjpfwqkeysiwhgldhmtpiwhibnyqftoxvpzedwfgycoirbzdpewnuentsdznvnfnxoywrwhnohckrikmiikhvmjnrmtxzhuxaqhnelqfpfedbpfltklvhahzyooecxyzlmzaqlseuisihxijvrwmu
52858,4968,204,dlvjpzdzpbbwkknkokziadcelzkuc
52920,3952,51,aumnygvucelktajbjgkkhqyxagvxlzfrkbofumnudeyeocrqhugalmjkggacoab
52957,3136,216,nokyicwfkbktufvhqbytauexbtwowrpyudafyfoqcyjwezw
52967,3134,74,fiwijsdibzdijyhpqxkmpwapmulixzstbnwextiqfwgzeypgiaapxledgvtydupyzprverannzdkm
52985,5213,122,ekokommdmlefoligyrfjzotqbxubluhsmgbwvssopvrztukytnmqtkagpifjaxvqdhenzozurodrgqzqemitktadumwyjxonftqriqceffrefnifpswkvlqdfzpuemdahfdltgimzirygkcywerrfepnhkhlcliebfgnhxdikayjvhcgaunhmzvfwaxwvlxcecdidwgxhvblioyhjmwtkghep
52987,5541,214,qukvrfzhvfswieteajdttglosogmfqoqzvxtzuadqpqz
52991,139,138,cnzfdrysqehvbgsobenxdwaajpefxqgnjpwkvrgleqynimycnsijqxm
53155,2402,60,kxbuuawdkkdbusarpxedytzkgpuuhuqbpdpvgjlwpuwbveilqcssvxreqckjlcuyygzzrnxoebhtmanncvkbbbbcrmvqiuyehyldqxcsokctrsvmkwgnftzewsgihnnpbjfhuaqmozwzfcbebllftoyi
53185,4438,187,ghrkgrduuseoptueursqbgmzecpfpptkxejloeogzzdbflydgygvyylf
53237,2713,91,cjbjmvkbsdfbkiohafxrzipgeyawfzkngxpmskdhmppgcdrhrsvulmfpvzknzbsvowihjkplviobhauywlqynueqyyavvyhugjhzjsimkkhdfcktkqfwuhbdu
53272,294,162,vyezawkrohmztjwzvwvnpfggfsoazrhovfzbaxghttekzuofkugqejgedjosblinzewr
53384,484,14,cxdbnegtcknwzqopqxelaaewiekjfdxumdsyefqsgkvpcbbqhplqmagvqmapctjvyvfpxrjpudlchbdumucimklebkzuexgvhbwrbwmuiswztbbfcerdjjvdiygylwqytpmayfwqlvvxrecmyqhwhkmtndqshzeqetzihitjyrcaghdgplobpxhgdgniboh
